voltage,current,temperature,prediction,status,anomaly_score,battery_health,risk_level
11.960945515560365,1.9596417099457089,31.77270714039362,1,Normal,0.11257354901182998,100,LOW
12.488836083119374,2.039317595158045,34.01144185172364,1,Normal,0.1622303206714915,100,LOW
12.478316581653967,1.0008996577339462,28.784428300879533,1,Normal,0.00378401146529439,100,LOW
12.40153403699274,2.4581638373512407,27.338723701951807,1,Normal,0.07958351677306574,100,LOW
12.329623859987457,2.1732442379489965,34.453668974075086,1,Normal,0.15368565940266526,100,LOW
11.975388777384875,2.499005054929826,33.12922857829255,1,Normal,0.09167631992875869,100,LOW
12.297185645041969,3.044187352390364,29.391010756175916,1,Normal,0.0163363948606271,100,LOW
12.159316819233515,1.9302051859224132,35.37630435324431,1,Normal,0.11631964134541933,100,LOW
12.351614286500197,2.554091408368758,28.431764321398017,1,Normal,0.09832580387394724,100,LOW
12.521215257044362,1.4800470364372345,36.92801885976789,1,Normal,0.06784720344755202,100,LOW
12.96585577036316,2.306386952531285,29.298137796056395,1,Normal,0.039363760285701765,100,LOW
12.452373343849551,1.4732922184131718,33.91517577682515,1,Normal,0.12954355060326422,100,LOW
12.47726511721683,1.6881155196520974,31.014144572753047,1,Normal,0.1570691951983358,100,LOW
12.37766622527015,2.957015676933393,33.809562293247026,1,Normal,0.05597117690456621,100,LOW
11.824368635410288,1.9046587996183266,30.36765799365742,1,Normal,0.05213427065303744,100,LOW
12.392045837365234,2.1087164365898614,31.511621281783118,1,Normal,0.17463019433872445,100,LOW
12.418069062982308,2.4350338653443773,32.122757526187165,1,Normal,0.1517627464374799,100,LOW
12.342291710565664,2.075209452571788,34.222473036260375,1,Normal,0.15848112924965946,100,LOW
12.490464202700084,2.1824805012331128,30.460359300585246,1,Normal,0.1670210758092231,100,LOW
12.04939658871414,1.9711906014832072,29.016951876174463,1,Normal,0.10959218440894142,100,LOW
12.625579909806033,2.525327198003806,31.426916712199493,1,Normal,0.1309990850083076,100,LOW
12.127183763561579,2.5935151527801903,34.353812863694074,1,Normal,0.10383761105118905,100,LOW
12.820838293280831,2.3193651110145925,31.942218860796817,1,Normal,0.10280821828467701,100,LOW
11.979444681162317,1.4284975436347582,31.211327512375195,1,Normal,0.061305182013982384,100,LOW
12.576057128140082,2.8167157661505478,32.06739767843614,1,Normal,0.0887419266296654,100,LOW
13.057136687742993,1.426827303490656,33.64135734552563,-1,Anomaly,-0.010906002814198512,100,HIGH
12.102839102460793,2.1513177326195168,28.457561554073465,1,Normal,0.11454264159373362,100,LOW
12.230110681119168,1.622862074990321,35.342965084006615,1,Normal,0.10278390079260508,100,LOW
12.429895409526292,1.9679308267035038,34.14614394632373,1,Normal,0.1637714643498685,100,LOW
12.24895730376514,2.16438120515174,34.154557177123806,1,Normal,0.15217790021594546,100,LOW
11.934800970680161,2.1606786077251368,33.315427216429185,1,Normal,0.09777697227090687,100,LOW
12.420568892441809,2.2109603771176425,32.05884997308197,1,Normal,0.16999748858347613,100,LOW
12.08130888588217,2.8068556345293234,34.01858370790046,1,Normal,0.0624008815512912,100,LOW
12.542077729190554,2.2267671507569897,33.77544240122413,1,Normal,0.1631848218195842,100,LOW
12.12417272972986,1.8779216823546756,30.93787786717693,1,Normal,0.1456615304635287,100,LOW
12.864980321505262,2.482043584144179,30.279194681309296,1,Normal,0.06920155323869204,100,LOW
12.16502401229913,2.59473524446232,32.30556888578596,1,Normal,0.12259046188982475,100,LOW
12.303381545138297,1.3861960924315038,36.64706045448556,1,Normal,0.048007867814789607,100,LOW
12.6440551652109,2.298700034924929,28.2826787730383,1,Normal,0.10568532916285195,100,LOW
12.030740705069814,2.3505863711554493,27.59742420274268,1,Normal,0.06391560814019615,100,LOW
12.46823798038124,1.851218248320004,32.49428252370955,1,Normal,0.17075036530118853,100,LOW
12.792142826284728,2.68785340665581,32.15266310556805,1,Normal,0.06527773703052508,100,LOW
11.917755029631632,1.9249722064837367,32.52002499311122,1,Normal,0.0965005222355314,100,LOW
12.455390157559691,2.0627882267357713,32.7318595937255,1,Normal,0.17749683922900117,100,LOW
12.477964838274527,1.913464087858065,31.330393236095585,1,Normal,0.17083782605303638,100,LOW
12.634546861533194,2.0077895237907337,36.46959031580624,1,Normal,0.09254328373924603,100,LOW
12.028914786736575,1.4518624565523992,27.197288064570454,1,Normal,0.005148928607329628,100,LOW
12.003863016074718,1.2799745587028528,29.51450892565926,1,Normal,0.03376297565598607,100,LOW
12.55658246968507,2.797252531612486,31.69023571955286,1,Normal,0.09981949535138601,100,LOW
12.489095401969957,1.576519325840836,27.0704335665375,1,Normal,0.06191999944427018,100,LOW
12.475147855103764,1.5043038252718464,31.472436786703785,1,Normal,0.13772232660590555,100,LOW
12.503934462849093,0.9233049431981426,36.98441049718406,-1,Anomaly,-0.022680875180223214,100,HIGH
12.195992583526452,1.6805191261552488,32.062659464887886,1,Normal,0.13751867563214776,100,LOW
12.4696761091483,1.3384551032962508,32.692102717156054,1,Normal,0.12304819703733222,100,LOW
12.487921741989604,2.8210075800681844,28.21950570448226,1,Normal,0.04756037059598395,100,LOW
12.18569457459209,2.5049085446713173,30.15091577588157,1,Normal,0.1263639887790865,100,LOW
12.959732353343428,1.655924827411138,30.87441085902819,1,Normal,0.04943622645924983,100,LOW
12.542149876273538,3.1262179026721544,31.0468547097313,1,Normal,0.00827291066706426,100,LOW
12.042608950839206,2.490882743495797,35.84493138501131,1,Normal,0.06132199624009771,100,LOW
12.59696608259015,1.8375843082456889,33.67307318217537,1,Normal,0.14846922443363908,100,LOW
12.636125381122737,3.145471286295371,32.739514335296015,-1,Anomaly,-0.008095227166425856,100,HIGH
12.747578673702222,1.305213766618202,33.49466524549035,1,Normal,0.07794429712660977,100,LOW
12.153795304494487,1.177300626521554,35.4204471155638,1,Normal,0.024373165110155193,100,LOW
12.689012838773296,2.5112852160048202,36.74162205970512,1,Normal,0.06412298395770766,100,LOW
12.646618047998347,2.692136409255259,29.567427466368986,1,Normal,0.08542083009757073,100,LOW
12.969037894796184,2.28195456002618,28.22726642325615,1,Normal,0.016701633300777563,100,LOW
12.326383565199139,2.297377170832643,31.297940422679055,1,Normal,0.16284151922452667,100,LOW
12.173879150692754,2.4267077793901537,33.399075123339,1,Normal,0.14411646814397744,100,LOW
12.133145671112343,2.3794642948933826,34.9620035497673,1,Normal,0.11611703987074673,100,LOW
12.15525691451037,2.140595711984688,31.77214692907243,1,Normal,0.15733627715934745,100,LOW
12.37686948717577,2.052100551975938,31.040457430235467,1,Normal,0.17515974770523085,100,LOW
12.502345592444993,1.968703436050239,32.45527397674622,1,Normal,0.1655924911617528,100,LOW
12.483007239799006,1.623017705566662,29.49457129510993,1,Normal,0.13160865856775267,100,LOW
12.648154974710808,1.859662461566613,38.26861616508432,1,Normal,0.028265110577683883,100,LOW
12.403900567563372,1.1535215929023073,27.177016918645826,1,Normal,0.0045057184506342995,100,LOW
12.836060223147195,1.950830186602625,32.554221736687175,1,Normal,0.11136196577916946,100,LOW
12.320602950028613,1.5057044464245413,38.07081865768892,1,Normal,0.01968821145384292,100,LOW
12.587700204329503,2.089947075576739,31.429882894995515,1,Normal,0.1523718360830717,100,LOW
12.142852733075115,2.6960011431722997,30.927663731568718,1,Normal,0.09635267189653057,100,LOW
12.078732250581666,2.4591583030011566,31.458824954712778,1,Normal,0.1229587971918158,100,LOW
12.544741724572956,1.2147496981884114,36.11854542402959,1,Normal,0.04439246490325688,100,LOW
12.332961164402246,1.5051859317148313,25.36441426601148,-1,Anomaly,-0.028143089613318684,100,HIGH
12.614200148227628,2.470385593994108,36.600301103888974,1,Normal,0.07756162444569803,100,LOW
12.541971287372064,1.5087563032308453,27.728128542649564,1,Normal,0.08227380793524264,100,LOW
12.37815132620294,1.8876834250014878,31.200043012296756,1,Normal,0.16857812784754223,100,LOW
12.14596188457948,2.275026049512276,30.712266739104013,1,Normal,0.15250989618737676,100,LOW
11.945545832594242,1.5158277725681824,33.76565980931216,1,Normal,0.062173412261810945,100,LOW
12.266045514379893,2.05268775307298,27.205626944348758,1,Normal,0.0978014178971276,100,LOW
12.656919638297042,1.3329872525408977,33.38651799824583,1,Normal,0.09824025474217629,100,LOW
12.464228123239062,1.699316178024393,38.07292886986056,1,Normal,0.046430111365545756,100,LOW
12.026278366386403,2.1598909670712683,27.91047798622157,1,Normal,0.07884840582229008,100,LOW
12.451954277755355,1.2035031332341655,32.56911850283119,1,Normal,0.09542531903204082,100,LOW
12.515595213918651,2.2202373689801993,30.01405346661017,1,Normal,0.1525559868509483,100,LOW
12.134842769139661,1.9901811005366594,33.27766161857911,1,Normal,0.15985171754967892,100,LOW
12.446117531783658,2.2762449772085738,32.05744333224725,1,Normal,0.1684467962311848,100,LOW
12.4174626155338,2.1119570670323307,30.075539272867072,1,Normal,0.1629933722338895,100,LOW
12.057108910650813,2.682070214986922,33.46361685461322,1,Normal,0.08551810861807324,100,LOW
12.507336208104485,2.0626122513239538,37.41304432936023,1,Normal,0.06865817366476701,100,LOW
12.56823535791047,1.7852972294373735,31.427288624818104,1,Normal,0.15414974449591884,100,LOW
12.724915372952584,2.061148751516142,34.15927382644455,1,Normal,0.1236935121058172,100,LOW
12.71614061561047,2.271649014518194,28.12018112638651,1,Normal,0.08554837588148018,100,LOW
11.986699189612873,2.0244300351628524,29.130690869545973,1,Normal,0.10621188851410851,100,LOW
12.118652488025463,2.0202958456019413,33.41721883364113,1,Normal,0.15354929088854408,100,LOW
12.554510580162598,1.6490041560966224,36.452348085607895,1,Normal,0.09425344582743356,100,LOW
12.554135785273663,1.668549541224526,33.06684004635698,1,Normal,0.14722415342912332,100,LOW
12.554514305891814,1.2986973641001534,31.060825908430537,1,Normal,0.10124565072862463,100,LOW
12.57126715320795,1.3780683823043574,28.248776798090848,1,Normal,0.07835210724972641,100,LOW
12.74066969205418,1.6535474011020463,33.8135459790661,1,Normal,0.1138132670138724,100,LOW
12.68620052904796,1.6407963672154013,34.64699918697023,1,Normal,0.1080825291736332,100,LOW
12.59541737539174,2.4474621884722207,30.64372900150076,1,Normal,0.1330897691711676,100,LOW
12.305419226607897,1.852525160853986,30.589873556721496,1,Normal,0.16201872975948367,100,LOW
12.62769076614798,2.623871036336867,32.797634688956144,1,Normal,0.1197161217514604,100,LOW
12.16815243563873,1.6632546878780659,30.689840791878215,1,Normal,0.12905832351615704,100,LOW
12.328954417977998,2.139497081111901,31.801602156122534,1,Normal,0.16869082121557927,100,LOW
12.25439093565127,1.5823264733701214,38.29916536749955,1,Normal,0.006893957213932711,100,LOW
12.424562241815897,3.072574563886694,31.25892289776201,1,Normal,0.030677371245474316,100,LOW
13.094397570002053,1.4062007904852436,30.924979543936335,-1,Anomaly,-0.02998125077174274,100,HIGH
11.839820442222475,2.154910355113514,30.05737458309452,1,Normal,0.059500401227211785,100,LOW
12.605878057112355,2.316888440466049,34.23257591449981,1,Normal,0.1370589633086517,100,LOW
11.916185238643106,2.2068995487257492,31.456327480345692,1,Normal,0.09629097906765094,100,LOW
12.258420440263171,1.907356170561146,30.05188088503572,1,Normal,0.15399245287400248,100,LOW
12.726685179090211,1.9350896501332868,35.96391209681904,1,Normal,0.09306798404341576,100,LOW
12.41928400572864,2.021905735989555,36.25880901354091,1,Normal,0.12080500478082806,100,LOW
12.076676566621208,1.9264989991857557,30.198729302783885,1,Normal,0.13531022379748853,100,LOW
12.18540888722201,2.481939558397455,26.400380145918152,1,Normal,0.02335057139789809,100,LOW
12.603879324680403,3.1052615007956756,35.022541069510766,-1,Anomaly,-0.010528635943017117,100,HIGH
12.180890010484859,1.7212541074960832,29.946110522719987,1,Normal,0.13404380614984562,100,LOW
12.464937576874593,1.315098510210461,34.371876797488305,1,Normal,0.10418996400641234,100,LOW
12.413671551971145,1.9558589758243725,26.089688546864494,1,Normal,0.04349881127508448,100,LOW
13.043183226797598,1.5981627160151346,28.36648421215766,-1,Anomaly,-0.012308029133518139,100,HIGH
12.590175706695403,2.8195584027220337,34.19229235719958,1,Normal,0.07415525636686776,100,LOW
11.792457224002717,2.8388504070382203,32.0428192035093,-1,Anomaly,-0.01189825966152891,100,HIGH
12.45593629443083,1.7232058791460028,29.138181741810065,1,Normal,0.13990601127753105,100,LOW
12.201464060569483,2.2844915395926377,30.77889106121966,1,Normal,0.1572039000775936,100,LOW
12.655730000438867,2.814198311564269,34.0589553708701,1,Normal,0.07369161078724312,100,LOW
12.16224377847019,1.8104361295062565,32.3176833593457,1,Normal,0.1497465073787601,100,LOW
12.365579067559931,1.898209819948819,33.75323894141745,1,Normal,0.16653221210404828,100,LOW
12.551496183694137,1.709159543025678,37.92932175354646,1,Normal,0.03858004483182509,100,LOW
12.659726558251037,1.4926216346535666,27.307275164866844,1,Normal,0.05374126475107455,100,LOW
12.039911077883268,1.6753612274669964,36.85163772490587,1,Normal,0.04356691436629789,100,LOW
12.299649629247716,1.3880298666188717,32.31306781256964,1,Normal,0.10811553936952095,100,LOW
12.257516406651714,2.017041734129613,29.303647855030615,1,Normal,0.15122676297381749,100,LOW
12.204001230227886,1.615013384470679,28.00905912278303,1,Normal,0.0814090389135721,100,LOW
12.929636272084329,2.116892955895374,31.4326388276689,1,Normal,0.08081388025031089,100,LOW
12.521494513288287,1.2220521768981865,34.76495033577338,1,Normal,0.0795266599504329,100,LOW
12.021734813699487,2.1654401161072285,31.6173526388674,1,Normal,0.12254947434719582,100,LOW
12.675358584116433,2.416764480804462,36.533464790742045,1,Normal,0.07791667903244587,100,LOW
13.03664685910379,1.0031321787142722,27.646472929845324,-1,Anomaly,-0.09878076514940393,100,HIGH
12.709739578165344,2.187028284923786,31.963733156461835,1,Normal,0.13024056361308978,100,LOW
11.944189010213796,2.613834496236646,28.242819666760642,1,Normal,0.02404620130861268,100,LOW
12.254729778140124,1.3951794906543973,33.0908956478749,1,Normal,0.11406285393493049,100,LOW
12.780073344755987,2.836286193418852,34.6606621702919,1,Normal,0.032132437041947015,100,LOW
12.187699160314367,2.2095095046830227,30.73771461895684,1,Normal,0.15816765735611105,100,LOW
12.632390216028801,1.9721154611711469,32.59684444038948,1,Normal,0.1506306982501096,100,LOW
12.121920858526575,2.279163456260861,33.31021565520053,1,Normal,0.14802180716198804,100,LOW
12.38214239318146,2.0380026957062056,33.21288426488509,1,Normal,0.1742596431601618,100,LOW
12.092683707599713,1.5396632034603168,28.786838961052855,1,Normal,0.07508331410228924,100,LOW
12.324229554582052,2.084680412018039,34.04064831635135,1,Normal,0.15951046515599515,100,LOW
12.025665045410545,1.29314275154751,35.57752253743392,1,Normal,0.014087922530621855,100,LOW
12.88972339117949,1.94438696932565,26.66423724798045,1,Normal,0.008311065381883198,100,LOW
11.97095758661181,1.548046179267605,32.95895547775693,1,Normal,0.08059487558008349,100,LOW
12.267986653990905,1.6322350287051166,30.487460506976987,1,Normal,0.13354499623499405,100,LOW
12.439222173185827,2.618046587605219,31.75543198069506,1,Normal,0.13795208313433782,100,LOW
12.832381986719835,2.5456550602971344,33.04302945061501,1,Normal,0.08562735578909858,100,LOW
11.969241354646169,2.3045690604535887,30.53831430765934,1,Normal,0.10820165485058031,100,LOW
12.748949125646488,1.4538436176637104,29.972875762515166,1,Normal,0.07691663091668116,100,LOW
12.403069918305876,1.841795775152599,32.10245725246407,1,Normal,0.16991194230410966,100,LOW
12.105547404685614,2.6065488499895917,28.738262183411592,1,Normal,0.07701955221246842,100,LOW
12.53863104227898,2.0708584568199524,28.742524613344443,1,Normal,0.14363567415468032,100,LOW
12.459717908672042,3.1596647699908473,34.03811984886951,1,Normal,0.0032762022058501206,100,LOW
12.219934936852361,2.1966589196971857,28.55361789452403,1,Normal,0.12968769088084414,100,LOW
12.420940625497005,2.096024558245016,33.998937502727635,1,Normal,0.16383948751914307,100,LOW
12.284405920941472,1.8454417678987494,33.38777387856185,1,Normal,0.16513188790231748,100,LOW
12.434055203575374,2.066770452391141,26.82257981362821,1,Normal,0.0794192000445556,100,LOW
12.598639202356315,1.923765081809728,29.967306042993034,1,Normal,0.14683264992037426,100,LOW
12.875805044843606,2.3540543383442953,35.58232820914212,1,Normal,0.05489166059462136,100,LOW
12.028655350351945,2.478351158397292,29.056503406580955,1,Normal,0.08192489823477433,100,LOW
13.03991001239688,1.6070052697460253,30.606787213071836,1,Normal,0.014332818659242963,100,LOW
11.81437366014325,1.334383523221111,33.38618267975569,1,Normal,0.00011511452726598037,100,LOW
12.354464471489326,1.0818973134483518,34.350171527847785,1,Normal,0.048184778734467804,100,LOW
12.576495161945374,2.253995663456272,31.245383341866514,1,Normal,0.15438876650778544,100,LOW
12.48429756032051,1.4483166969130632,30.207469415925075,1,Normal,0.12172175101940769,100,LOW
12.213190144053822,0.9235547035237586,36.267109585095525,-1,Anomaly,-0.016240572236796758,100,HIGH
12.337563324892818,2.194289302265482,37.21669899139274,1,Normal,0.08321547439061983,100,LOW
12.223190572916737,1.9969645442300534,32.25595442769507,1,Normal,0.16392868951801198,100,LOW
12.654880629106307,2.419245387225821,29.57520283507722,1,Normal,0.12189868712940888,100,LOW
12.507104645789514,2.0409146792737825,29.508666780330305,1,Normal,0.15671744145725086,100,LOW
12.192127121421803,1.9505551734044286,33.56754231579727,1,Normal,0.1608106054316064,100,LOW
12.669879962629976,2.4595382414938842,33.25519466266605,1,Normal,0.12156894920878814,100,LOW
12.492189856262984,1.8548627279056744,36.20479577883929,1,Normal,0.12040235643654407,100,LOW
12.643858635651688,2.1336961570359514,33.95135027760842,1,Normal,0.14116948596360646,100,LOW
12.588888652577085,2.1608489030980067,27.490759094720545,1,Normal,0.09999972550310254,100,LOW
12.151301496723379,1.6659547731784756,35.15584285316876,1,Normal,0.10540745950056751,100,LOW
12.23194568794091,2.4960211747682615,29.005818118056762,1,Normal,0.11485269713628565,100,LOW
12.624188081536978,1.9125201216522956,30.848086184142947,1,Normal,0.14568262938985976,100,LOW
12.58311107963004,1.6221274202535776,32.75060061875509,1,Normal,0.1395134575978299,100,LOW
12.393729521810755,2.2682549217852017,37.98700246935189,1,Normal,0.046588706575176,100,LOW
12.783299468736528,2.014090578684564,33.820169177408545,1,Normal,0.1186628502445356,100,LOW
12.222528583349252,1.9954405016778982,31.450410143838837,1,Normal,0.164283371871277,100,LOW
12.564129214351011,2.542947782915789,33.60351694544165,1,Normal,0.1362749124522349,100,LOW
12.339342204269832,2.2373491164399764,34.66296627762151,1,Normal,0.14626284429203568,100,LOW
12.334695639031834,1.9874865206274281,31.037997123328424,1,Normal,0.17148517380697692,100,LOW
12.729633055596157,2.4088831496001437,37.385634067736966,1,Normal,0.045956982323594464,100,LOW
12.647624904696409,2.695103774508657,32.690212277574204,1,Normal,0.1014317271098496,100,LOW
12.644052890800191,2.278905153175931,33.49322926727418,1,Normal,0.14375480483254682,100,LOW
12.7916436421463,2.00517630992169,33.997772756163386,1,Normal,0.11385499498957352,100,LOW
12.406301152489828,1.3440818838249202,33.264759831843364,1,Normal,0.12075065912718402,100,LOW
12.60458589138849,1.4674431684623137,34.516821501408835,1,Normal,0.11066087478249909,100,LOW
12.306919973021964,1.847387647822666,30.14824044035923,1,Normal,0.1555911983460732,100,LOW
12.497249905746534,1.6952438989203584,30.32509473816191,1,Normal,0.14740559952251253,100,LOW
12.360957083689694,1.906514348507277,28.699537301084916,1,Normal,0.13609902438443888,100,LOW
12.429098789497816,2.0283249624485538,33.31850369186068,1,Normal,0.17568619354772413,100,LOW
12.578547107631074,2.2648463771783653,34.33680951053634,1,Normal,0.1462449201360967,100,LOW
12.154533795029959,1.9647506109704544,33.373318598455654,1,Normal,0.1583718603680419,100,LOW
13.027716182705639,2.243250821913101,37.023477300042615,-1,Anomaly,-0.03604486393574802,100,HIGH
